country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",08-04-2025 22:00:00,12.864618,79.659968,PM2.5,22.0,167.0,65.0
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",08-04-2025 22:00:00,12.864618,79.659968,NO2,1.0,13.0,4.0
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",08-04-2025 22:00:00,12.864618,79.659968,NH3,4.0,4.0,4.0
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",08-04-2025 22:00:00,12.864618,79.659968,OZONE,1.0,101.0,71.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",08-04-2025 22:00:00,17.540891,78.358528,NH3,4.0,10.0,5.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",08-04-2025 22:00:00,17.540891,78.358528,OZONE,31.0,50.0,47.0
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",08-04-2025 22:00:00,17.460103,78.334361,PM2.5,13.0,59.0,25.0
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",08-04-2025 22:00:00,17.460103,78.334361,CO,2.0,42.0,33.0
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",08-04-2025 22:00:00,17.5184,78.278777,SO2,2.0,19.0,14.0
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",08-04-2025 22:00:00,17.5184,78.278777,OZONE,2.0,148.0,96.0
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",08-04-2025 22:00:00,17.5316895,78.218939,NH3,1.0,3.0,1.0
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",08-04-2025 22:00:00,17.5316895,78.218939,CO,2.0,46.0,39.0
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",08-04-2025 22:00:00,17.5316895,78.218939,OZONE,9.0,42.0,31.0
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",08-04-2025 22:00:00,17.585705,78.126199,CO,24.0,41.0,30.0
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",08-04-2025 22:00:00,17.585705,78.126199,OZONE,35.0,39.0,38.0
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",08-04-2025 22:00:00,17.393559,78.339194,NH3,2.0,3.0,3.0
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",08-04-2025 22:00:00,17.393559,78.339194,CO,34.0,39.0,37.0
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",08-04-2025 22:00:00,17.544899,78.486949,OZONE,33.0,66.0,48.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",08-04-2025 22:00:00,17.37206,78.50864,PM2.5,25.0,53.0,37.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",08-04-2025 22:00:00,17.37206,78.50864,PM10,51.0,69.0,59.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",08-04-2025 22:00:00,17.37206,78.50864,NH3,2.0,3.0,2.0
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",08-04-2025 22:00:00,17.37206,78.50864,SO2,9.0,16.0,14.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",08-04-2025 22:00:00,27.23711,78.01936,SO2,8.0,12.0,10.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",08-04-2025 22:00:00,27.23711,78.01936,OZONE,8.0,78.0,62.0
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",08-04-2025 22:00:00,27.106972,78.000111,OZONE,8.0,14.0,11.0
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",08-04-2025 22:00:00,27.19865833,78.00598056,NO2,12.0,57.0,26.0
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",08-04-2025 22:00:00,27.19412,77.96237,PM2.5,79.0,239.0,144.0
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",08-04-2025 22:00:00,27.19412,77.96237,NH3,5.0,18.0,11.0
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",08-04-2025 22:00:00,27.169338,78.03582,PM2.5,34.0,145.0,91.0
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",08-04-2025 22:00:00,10.830158,78.691849,NO2,10.0,10.0,10.0
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",08-04-2025 22:00:00,10.830158,78.691849,NH3,2.0,4.0,3.0
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",08-04-2025 22:00:00,8.728442,77.6962,PM2.5,15.0,37.0,25.0
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",08-04-2025 22:00:00,8.728442,77.6962,PM10,13.0,36.0,25.0
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",08-04-2025 22:00:00,11.0973603,77.3228673,PM10,12.0,167.0,70.0
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",08-04-2025 22:00:00,9.559382,77.948828,NO2,19.0,20.0,20.0
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",08-04-2025 22:00:00,9.36399,78.831977,NH3,1.0,1.0,1.0
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",08-04-2025 22:00:00,9.36399,78.831977,SO2,7.0,19.0,13.0
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",08-04-2025 22:00:00,12.952707,79.30394,PM2.5,27.0,82.0,46.0
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",08-04-2025 22:00:00,12.952707,79.30394,PM10,29.0,67.0,49.0
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",08-04-2025 22:00:00,12.952707,79.30394,CO,16.0,24.0,19.0
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",08-04-2025 22:00:00,11.679111,78.125052,NH3,3.0,3.0,3.0
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",08-04-2025 22:00:00,11.679111,78.125052,SO2,35.0,38.0,37.0
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",08-04-2025 22:00:00,10.798548,79.838212,NH3,2.0,2.0,2.0
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",08-04-2025 22:00:00,10.798548,79.838212,OZONE,26.0,47.0,31.0
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",08-04-2025 22:00:00,10.681158,78.741746,PM2.5,11.0,85.0,30.0
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",08-04-2025 22:00:00,10.681158,78.741746,SO2,8.0,9.0,9.0
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",08-04-2025 22:00:00,10.423417,78.784889,PM10,4.0,58.0,28.0
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",08-04-2025 22:00:00,17.349694,78.451437,NH3,3.0,6.0,4.0
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",08-04-2025 22:00:00,23.8175497,91.2726974,PM2.5,7.0,23.0,16.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",08-04-2025 22:00:00,27.23711,78.01936,PM10,58.0,155.0,100.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",08-04-2025 22:00:00,27.23711,78.01936,NH3,1.0,1.0,1.0
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",08-04-2025 22:00:00,28.964949,77.278761,SO2,31.0,105.0,67.0
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",08-04-2025 22:00:00,28.359581,79.414455,NH3,1.0,2.0,1.0
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",08-04-2025 22:00:00,28.406963,77.849831,PM10,148.0,293.0,191.0
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",08-04-2025 22:00:00,28.406963,77.849831,CO,36.0,83.0,56.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.6603346,77.3572563,PM10,110.0,167.0,133.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.6603346,77.3572563,NH3,5.0,9.0,7.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.6603346,77.3572563,SO2,23.0,40.0,27.0
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",08-04-2025 22:00:00,26.730136,83.433859,PM10,99.0,500.0,134.0
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",08-04-2025 22:00:00,26.730136,83.433859,NO2,11.0,12.0,11.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",08-04-2025 22:00:00,28.47272,77.482,PM2.5,33.0,72.0,55.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",08-04-2025 22:00:00,28.47272,77.482,NH3,8.0,13.0,10.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",08-04-2025 22:00:00,28.47272,77.482,OZONE,32.0,85.0,66.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",08-04-2025 22:00:00,28.557054,77.453663,OZONE,6.0,189.0,128.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",08-04-2025 22:00:00,28.725645,77.749675,NO2,30.0,77.0,43.0
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",08-04-2025 22:00:00,27.168897,78.37696,OZONE,4.0,9.0,6.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",08-04-2025 22:00:00,27.1594,78.3953,PM10,58.0,156.0,97.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",08-04-2025 22:00:00,27.1594,78.3953,NO2,15.0,15.0,15.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",08-04-2025 22:00:00,27.1594,78.3953,NH3,2.0,2.0,2.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",08-04-2025 22:00:00,27.1594,78.3953,OZONE,2.0,159.0,71.0
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.757294,77.278792,PM10,150.0,310.0,220.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",08-04-2025 22:00:00,26.83399722,80.8917361,SO2,1.0,22.0,6.0
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",08-04-2025 22:00:00,28.999264,77.7590354,CO,36.0,70.0,49.0
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",08-04-2025 22:00:00,28.9535882,77.7622941,PM2.5,40.0,85.0,60.0
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",08-04-2025 22:00:00,28.9535882,77.7622941,PM10,102.0,148.0,127.0
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",08-04-2025 22:00:00,28.9535882,77.7622941,SO2,5.0,17.0,9.0
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",08-04-2025 22:00:00,28.83526,78.7446,PM10,68.0,133.0,97.0
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",08-04-2025 22:00:00,28.802625,78.753728,OZONE,25.0,100.0,78.0
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",08-04-2025 22:00:00,28.5447608,77.3231257,PM2.5,58.0,207.0,114.0
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",08-04-2025 22:00:00,28.5447608,77.3231257,NO2,22.0,120.0,50.0
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",08-04-2025 22:00:00,28.5447608,77.3231257,NH3,16.0,25.0,20.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",08-04-2025 22:00:00,28.56923,77.393848,PM10,158.0,292.0,210.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",08-04-2025 22:00:00,28.56923,77.393848,NO2,28.0,98.0,73.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",08-04-2025 22:00:00,28.56923,77.393848,NH3,14.0,23.0,18.0
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",08-04-2025 22:00:00,28.840739,78.697531,OZONE,17.0,138.0,88.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",08-04-2025 22:00:00,28.856664,78.772638,NH3,6.0,24.0,7.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",08-04-2025 22:00:00,28.856664,78.772638,SO2,8.0,88.0,37.0
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",08-04-2025 22:00:00,28.849399,78.742362,NO2,25.0,26.0,25.0
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",08-04-2025 22:00:00,28.802625,78.753728,PM10,67.0,125.0,93.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",08-04-2025 22:00:00,25.262326,82.995408,NO2,2.0,3.0,2.0
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",08-04-2025 22:00:00,25.32393,82.99687,PM10,74.0,117.0,95.0
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",08-04-2025 22:00:00,25.32393,82.99687,NO2,1.0,15.0,3.0
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",08-04-2025 22:00:00,25.32393,82.99687,SO2,28.0,34.0,30.0
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",08-04-2025 22:00:00,30.269444,78.044167,CO,16.0,28.0,21.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",08-04-2025 22:00:00,28.2348927,77.8683002,OZONE,4.0,63.0,19.0
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",08-04-2025 22:00:00,26.766433,80.927299,NO2,12.0,12.0,12.0
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",08-04-2025 22:00:00,26.86812,81.005119,SO2,9.0,11.0,10.0
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",08-04-2025 22:00:00,26.90723,80.98579,CO,12.0,32.0,22.0
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",08-04-2025 22:00:00,26.428282,80.327067,NH3,2.0,2.0,2.0
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",08-04-2025 22:00:00,26.428282,80.327067,CO,24.0,40.0,30.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",08-04-2025 22:00:00,26.509954,80.249612,NH3,2.0,2.0,2.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",08-04-2025 22:00:00,26.4703136,80.3229863,PM10,66.0,125.0,98.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",08-04-2025 22:00:00,26.4703136,80.3229863,CO,42.0,85.0,49.0
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",08-04-2025 22:00:00,25.44919916,81.82735986,NO2,5.0,5.0,5.0
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",08-04-2025 22:00:00,25.3505986,82.9083074,CO,3.0,17.0,9.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",08-04-2025 22:00:00,30.075911,78.2859547,PM2.5,68.0,175.0,117.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",08-04-2025 22:00:00,30.075911,78.2859547,OZONE,16.0,128.0,81.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",08-04-2025 22:00:00,23.685297,86.945968,PM2.5,19.0,54.0,37.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",08-04-2025 22:00:00,23.685297,86.945968,PM10,26.0,58.0,46.0
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",08-04-2025 22:00:00,23.616515,87.119133,NO2,5.0,47.0,15.0
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",08-04-2025 22:00:00,23.508764,87.35444,NO2,8.0,20.0,12.0
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",08-04-2025 22:00:00,23.508764,87.35444,CO,54.0,114.0,66.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",08-04-2025 22:00:00,22.06047,88.109737,PM10,20.0,50.0,34.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",08-04-2025 22:00:00,22.06047,88.109737,NO2,9.0,15.0,12.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",08-04-2025 22:00:00,22.06047,88.109737,NH3,6.0,7.0,6.0
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",08-04-2025 22:00:00,22.629801,88.352017,SO2,6.0,11.0,9.0
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",08-04-2025 22:00:00,22.629801,88.352017,OZONE,16.0,40.0,29.0
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",08-04-2025 22:00:00,22.554954,88.292568,PM10,36.0,56.0,44.0
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",08-04-2025 22:00:00,22.554954,88.292568,OZONE,4.0,28.0,19.0
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",08-04-2025 22:00:00,22.6025571,88.3105664,PM10,22.0,65.0,44.0
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",08-04-2025 22:00:00,22.611968,88.347422,SO2,8.0,10.0,9.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",08-04-2025 22:00:00,22.5687319,88.2797276,NH3,1.0,5.0,3.0
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",08-04-2025 22:00:00,22.5367507,88.3638022,PM2.5,13.0,40.0,22.0
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",08-04-2025 22:00:00,22.5367507,88.3638022,PM10,18.0,47.0,33.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",08-04-2025 22:00:00,22.58157048,88.41002457,PM2.5,15.0,69.0,32.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",08-04-2025 22:00:00,22.58157048,88.41002457,NH3,6.0,8.0,7.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",08-04-2025 22:00:00,22.58157048,88.41002457,CO,18.0,24.0,19.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",08-04-2025 22:00:00,22.49929,88.36917,PM2.5,49.0,67.0,58.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",08-04-2025 22:00:00,22.51106,88.35142,CO,14.0,19.0,16.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",08-04-2025 22:00:00,22.51106,88.35142,OZONE,14.0,39.0,29.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",08-04-2025 22:00:00,22.5448082,88.3403691,PM2.5,28.0,85.0,47.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",08-04-2025 22:00:00,22.5448082,88.3403691,SO2,3.0,10.0,7.0
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",08-04-2025 22:00:00,26.6879226,88.4152495,SO2,13.0,17.0,15.0
India,Assam,Silchar,"Tarapur, Silchar - PCBA",08-04-2025 22:00:00,24.82827,92.79525,SO2,3.0,24.0,10.0
India,Assam,Silchar,"Tarapur, Silchar - PCBA",08-04-2025 22:00:00,24.82827,92.79525,OZONE,1.0,33.0,12.0
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",08-04-2025 22:00:00,26.987634,94.636574,PM2.5,9.0,97.0,72.0
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",08-04-2025 22:00:00,26.987634,94.636574,PM10,65.0,98.0,86.0
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",08-04-2025 22:00:00,26.987634,94.636574,CO,12.0,54.0,20.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",08-04-2025 22:00:00,26.146529,87.454184,CO,24.0,50.0,33.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",08-04-2025 22:00:00,26.146529,87.454184,OZONE,7.0,11.0,9.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",08-04-2025 22:00:00,25.5626095,84.663264,NH3,1.0,2.0,2.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",08-04-2025 22:00:00,25.5626095,84.663264,CO,10.0,28.0,20.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",08-04-2025 22:00:00,24.75746,84.366208,SO2,2.0,15.0,11.0
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",08-04-2025 22:00:00,13.67,79.35,PM2.5,32.0,58.0,43.0
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",08-04-2025 22:00:00,16.536107,80.594233,PM2.5,38.0,317.0,79.0
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",08-04-2025 22:00:00,16.536107,80.594233,NO2,13.0,23.0,15.0
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",08-04-2025 22:00:00,16.536107,80.594233,NH3,3.0,6.0,4.0
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",08-04-2025 22:00:00,16.536107,80.594233,CO,16.0,34.0,23.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",08-04-2025 22:00:00,16.486692,80.699436,PM10,47.0,64.0,53.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",08-04-2025 22:00:00,16.486692,80.699436,NO2,26.0,125.0,49.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",08-04-2025 22:00:00,16.509717,80.612222,PM2.5,53.0,104.0,77.0
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",08-04-2025 22:00:00,26.10887,91.589544,CO,19.0,47.0,29.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",08-04-2025 22:00:00,26.349082,92.68449,PM2.5,17.0,207.0,80.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",08-04-2025 22:00:00,26.349082,92.68449,PM10,18.0,143.0,81.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",08-04-2025 22:00:00,26.349082,92.68449,SO2,8.0,121.0,33.0
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",08-04-2025 22:00:00,26.446912,91.439057,PM10,89.0,402.0,164.0
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",08-04-2025 22:00:00,26.446912,91.439057,NO2,1.0,7.0,3.0
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",08-04-2025 22:00:00,26.446912,91.439057,OZONE,11.0,18.0,15.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",08-04-2025 22:00:00,24.75746,84.366208,CO,6.0,47.0,18.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",08-04-2025 22:00:00,26.80365,84.51954,PM2.5,28.0,93.0,52.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",08-04-2025 22:00:00,26.80365,84.51954,SO2,8.0,25.0,19.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",08-04-2025 22:00:00,25.265194,87.012947,PM2.5,30.0,180.0,79.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",08-04-2025 22:00:00,25.265194,87.012947,OZONE,1.0,11.0,4.0
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",08-04-2025 22:00:00,25.204762,85.51496,OZONE,17.0,37.0,30.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",08-04-2025 22:00:00,25.7808257,84.7446768,SO2,2.0,32.0,11.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",08-04-2025 22:00:00,25.7808257,84.7446768,CO,8.0,13.0,10.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",08-04-2025 22:00:00,24.792403,84.992416,PM10,88.0,203.0,126.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",08-04-2025 22:00:00,24.792403,84.992416,SO2,15.0,18.0,16.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",08-04-2025 22:00:00,24.792403,84.992416,OZONE,2.0,25.0,12.0
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",08-04-2025 22:00:00,11.654054,92.734055,NO2,16.0,28.0,22.0
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",08-04-2025 22:00:00,11.654054,92.734055,SO2,4.0,23.0,14.0
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",08-04-2025 22:00:00,11.654054,92.734055,CO,12.0,47.0,20.0
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",08-04-2025 22:00:00,16.5150833,80.5181667,CO,12.0,93.0,38.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",08-04-2025 22:00:00,24.762518,84.982348,NH3,3.0,4.0,3.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-04-2025 22:00:00,25.560083,87.553265,NH3,1.0,1.0,1.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-04-2025 22:00:00,25.560083,87.553265,SO2,16.0,24.0,21.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-04-2025 22:00:00,25.560083,87.553265,CO,16.0,42.0,30.0
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",08-04-2025 22:00:00,26.0881305,87.93840336,CO,66.0,98.0,78.0
